db,record_volume,query,iteration,time_in_seconds
mongodb,1024000,1-4,18,0.672
mongodb,1024000,1-4,19,0.684
mongodb,1024000,2-1,0,0.763
mongodb,1024000,2-1,1,0.688
mongodb,1024000,2-1,2,0.498
mongodb,1024000,2-1,3,0.481
mongodb,1024000,2-1,4,0.498
mongodb,1024000,2-1,5,0.502
mongodb,1024000,2-1,6,0.506
mongodb,1024000,2-1,7,0.494
mongodb,1024000,2-1,8,0.484
mongodb,1024000,2-1,9,0.488
mongodb,1024000,2-1,10,0.49
mongodb,1024000,2-1,11,0.491
mongodb,1024000,2-1,12,0.493
mongodb,1024000,2-1,13,0.481
mongodb,1024000,2-1,14,0.502
mongodb,1024000,2-1,15,0.493
mongodb,1024000,2-1,16,0.491
mongodb,1024000,2-1,17,0.486
mongodb,1024000,2-1,18,0.494
mongodb,1024000,2-1,19,0.503
mongodb,1024000,2-2,0,0.591
mongodb,1024000,2-2,1,0.587
mongodb,1024000,2-2,2,0.797
mongodb,1024000,2-2,3,0.842
mongodb,1024000,2-2,4,0.841
mongodb,1024000,2-2,5,0.818
mongodb,1024000,2-2,6,0.741
mongodb,1024000,2-2,7,0.577
mongodb,1024000,2-2,8,0.571
mongodb,1024000,2-2,9,0.568
mongodb,1024000,2-2,10,0.589
mongodb,1024000,2-2,11,0.582
mongodb,1024000,2-2,12,0.578
mongodb,1024000,2-2,13,0.573
mongodb,1024000,2-2,14,0.579
mongodb,1024000,2-2,15,0.583
mongodb,1024000,2-2,16,0.574
mongodb,1024000,2-2,17,0.792
mongodb,1024000,2-2,18,0.804
mongodb,1024000,2-2,19,0.826
mongodb,1024000,3-1,-1,-1
mongodb,1024000,3-2,0,0.321
mongodb,1024000,3-2,1,0.327
mongodb,1024000,3-2,2,0.328
mongodb,1024000,3-2,3,0.333
mongodb,1024000,3-2,4,0.327
mongodb,1024000,3-2,5,0.332
mongodb,1024000,3-2,6,0.329
mongodb,1024000,3-2,7,0.328
mongodb,1024000,3-2,8,0.332
mongodb,1024000,3-2,9,0.329
mongodb,1024000,3-2,10,0.312
mongodb,1024000,3-2,11,0.329
mongodb,1024000,3-2,12,0.329
mongodb,1024000,3-2,13,0.304
mongodb,1024000,3-2,14,0.231
mongodb,1024000,3-2,15,0.233
mongodb,1024000,3-2,16,0.233
mongodb,1024000,3-2,17,0.232
mongodb,1024000,3-2,18,0.233
mongodb,1024000,3-2,19,0.23
mongodb,1024000,3-3,-1,-1
mongodb,1024000,3-4,0,44.419
mongodb,1024000,3-4,1,44.608
mongodb,1024000,3-4,2,44.224
mongodb,1024000,3-4,3,43.703
mongodb,1024000,3-4,4,43.667
mongodb,1024000,3-4,5,43.855
mongodb,1024000,3-4,6,44.363
mongodb,1024000,3-4,7,44.878
mongodb,1024000,3-4,8,44.601
mongodb,1024000,3-4,9,44.629
mongodb,1024000,3-4,10,44.341
mongodb,1024000,3-4,11,43.958
mongodb,1024000,3-4,12,44.099
mongodb,1024000,3-4,13,45.258
mongodb,1024000,3-4,14,43.828
mongodb,1024000,3-4,15,43.659
mongodb,1024000,3-4,16,44.587
mongodb,1024000,3-4,17,44.098
mongodb,1024000,3-4,18,44.049
mongodb,1024000,3-4,19,45.592
mongodb,1024000,4-1,-1,-1
mongodb,1024000,4-2,-1,-1
mongodb,1024000,5,0,2.155
mongodb,1024000,5,1,2.146
mongodb,1024000,5,2,2.14
mongodb,1024000,5,3,2.102
mongodb,1024000,5,4,1.626
mongodb,1024000,5,5,1.637
mongodb,1024000,5,6,1.627
mongodb,1024000,5,7,1.639
mongodb,1024000,5,8,2.08
mongodb,1024000,5,9,1.627
mongodb,1024000,5,10,1.752
mongodb,1024000,5,11,2.098
mongodb,1024000,5,12,1.622
mongodb,1024000,5,13,1.619
mongodb,1024000,5,14,1.619
mongodb,1024000,5,15,1.621
mongodb,1024000,5,16,1.623
mongodb,1024000,5,17,1.631
mongodb,1024000,5,18,1.612
mongodb,1024000,5,19,1.617
mongodb,1024000,6,0,39.134
mongodb,1024000,6,1,30.346
mongodb,1024000,6,2,30.345
mongodb,1024000,6,3,29.492
mongodb,1024000,6,4,31.026
mongodb,1024000,6,5,29.77
mongodb,1024000,6,6,29.469
mongodb,1024000,6,7,29.778
mongodb,1024000,6,8,30.03
mongodb,1024000,6,9,29.724
mongodb,1024000,6,10,31.315
mongodb,1024000,6,11,30.43
mongodb,1024000,6,12,30.421
mongodb,1024000,6,13,32.61
mongodb,1024000,6,14,29.77
mongodb,1024000,6,15,29.847
mongodb,1024000,6,16,31.529
mongodb,1024000,6,17,29.758
mongodb,1024000,6,18,30.602
mongodb,1024000,6,19,29.964
mongodb,1024000,7,0,1.331
mongodb,1024000,7,1,1.329
mongodb,1024000,7,2,1.345
mongodb,1024000,7,3,1.225
mongodb,1024000,7,4,1.021
mongodb,1024000,7,5,1.029
mongodb,1024000,7,6,1.02
mongodb,1024000,7,7,1.011
mongodb,1024000,7,8,1.023
mongodb,1024000,7,9,1.018
mongodb,1024000,7,10,1.019
mongodb,1024000,7,11,1.018
mongodb,1024000,7,12,1.016
mongodb,1024000,7,13,1.014
mongodb,1024000,7,14,1.02
mongodb,1024000,7,15,1.016
mongodb,1024000,7,16,1.012
mongodb,1024000,7,17,1.009
mongodb,1024000,7,18,1.015
mongodb,1024000,7,19,1.023
mongodb,1024000,8-1,-1,-1
mongodb,1024000,8-2,0,0.465
mongodb,1024000,8-2,1,0.436
mongodb,1024000,8-2,2,0.436
mongodb,1024000,8-2,3,0.434
mongodb,1024000,8-2,4,0.434
mongodb,1024000,8-2,5,0.435
mongodb,1024000,8-2,6,0.433
mongodb,1024000,8-2,7,0.44
mongodb,1024000,8-2,8,0.446
mongodb,1024000,8-2,9,0.435
mongodb,1024000,8-2,10,0.427
mongodb,1024000,8-2,11,0.43
mongodb,1024000,8-2,12,0.444
mongodb,1024000,8-2,13,0.45
mongodb,1024000,8-2,14,0.448
mongodb,1024000,8-2,15,0.441
mongodb,1024000,8-2,16,0.447
mongodb,1024000,8-2,17,0.446
mongodb,1024000,8-2,18,0.445
mongodb,1024000,8-2,19,0.44
mongodb,1024000,9-1,0,4.008
mongodb,1024000,9-1,1,3.834
mongodb,1024000,9-1,2,2.559
mongodb,1024000,9-1,3,2.551
mongodb,1024000,9-1,4,2.559
mongodb,1024000,9-1,5,2.561
mongodb,1024000,9-1,6,3.38
mongodb,1024000,9-1,7,2.567
mongodb,1024000,9-1,8,2.552
mongodb,1024000,9-1,9,2.559
mongodb,1024000,9-1,10,3.125
mongodb,1024000,9-1,11,2.552
mongodb,1024000,9-1,12,2.549
mongodb,1024000,9-1,13,2.555
mongodb,1024000,9-1,14,2.527
mongodb,1024000,9-1,15,2.539
mongodb,1024000,9-1,16,2.533
mongodb,1024000,9-1,17,2.547
mongodb,1024000,9-1,18,2.538
mongodb,1024000,9-1,19,2.555
mongodb,1024000,9-2,0,0.923
mongodb,1024000,9-2,1,0.925
mongodb,1024000,9-2,2,0.933
mongodb,1024000,9-2,3,0.915
mongodb,1024000,9-2,4,0.926
mongodb,1024000,9-2,5,0.947
mongodb,1024000,9-2,6,0.911
mongodb,1024000,9-2,7,0.918
mongodb,1024000,9-2,8,0.915
mongodb,1024000,9-2,9,0.917
mongodb,1024000,9-2,10,0.926
mongodb,1024000,9-2,11,0.922
mongodb,1024000,9-2,12,0.919
mongodb,1024000,9-2,13,0.918
mongodb,1024000,9-2,14,0.918
mongodb,1024000,9-2,15,0.915
mongodb,1024000,9-2,16,0.926
mongodb,1024000,9-2,17,0.92
mongodb,1024000,9-2,18,1.206
mongodb,1024000,9-2,19,1.211
mongodb,1024000,10,0,3.117
mongodb,1024000,10,1,2.909
mongodb,1024000,10,2,2.163
mongodb,1024000,10,3,2.145
mongodb,1024000,10,4,2.986
mongodb,1024000,10,5,2.095
mongodb,1024000,10,6,2.121
mongodb,1024000,10,7,2.103
mongodb,1024000,10,8,2.101
mongodb,1024000,10,9,2.081
mongodb,1024000,10,10,2.142
mongodb,1024000,10,11,2.184
mongodb,1024000,10,12,2.905
mongodb,1024000,10,13,2.114
mongodb,1024000,10,14,2.091
mongodb,1024000,10,15,2.114
mongodb,1024000,10,16,2.103
mongodb,1024000,10,17,2.116
mongodb,1024000,10,18,2.095
mongodb,1024000,10,19,2.133
mongodb,1024000,11,0,1.992
mongodb,1024000,11,1,2.041
mongodb,1024000,11,2,2.764
mongodb,1024000,11,3,2.059
mongodb,1024000,11,4,1.997
mongodb,1024000,11,5,2.02
mongodb,1024000,11,6,2.005
mongodb,1024000,11,7,1.992
mongodb,1024000,11,8,1.989
mongodb,1024000,11,9,2.344
mongodb,1024000,11,10,2.554
mongodb,1024000,11,11,1.987
mongodb,1024000,11,12,2.729
mongodb,1024000,11,13,2.021
mongodb,1024000,11,14,2.015
mongodb,1024000,11,15,2.008
mongodb,1024000,11,16,2.004
mongodb,1024000,11,17,2.116
mongodb,1024000,11,18,2.607
mongodb,1024000,11,19,2.338
cassandra,1000,10,1,0.02564
cassandra,1000,10,2,0.015041
cassandra,1000,10,3,0.008991
cassandra,1000,10,4,0.010137
cassandra,1000,10,5,0.009566
cassandra,1000,10,6,0.004842
cassandra,1000,10,7,0.007454
cassandra,1000,10,8,0.005412
cassandra,1000,10,9,0.00374
cassandra,1000,10,10,0.003078
cassandra,1000,10,11,0.005493
cassandra,1000,10,12,0.002954
cassandra,1000,10,13,0.002201
cassandra,1000,10,14,0.006681
cassandra,1000,10,15,0.005562
cassandra,1000,10,16,0.005682
cassandra,1000,10,17,0.005649
cassandra,1000,10,18,0.006267
cassandra,1000,10,19,0.002351
cassandra,1000,10,20,0.003581
cassandra,1000,1-1,1,0.03782
cassandra,1000,1-1,2,0.007591
cassandra,1000,1-1,3,0.014986
cassandra,1000,1-1,4,0.012383
cassandra,1000,1-1,5,0.010038
cassandra,1000,1-1,6,0.007039
cassandra,1000,1-1,7,0.007304
cassandra,1000,1-1,8,0.013289
cassandra,1000,1-1,9,0.012018
cassandra,1000,1-1,10,0.007261
cassandra,1000,1-1,11,0.01352
cassandra,1000,1-1,12,0.008969
cassandra,1000,1-1,13,0.01507
cassandra,1000,1-1,14,0.01468
cassandra,1000,1-1,15,0.010813
cassandra,1000,1-1,16,0.012612
cassandra,1000,1-1,17,0.015188
cassandra,1000,1-1,18,0.012159
cassandra,1000,1-1,19,0.012122
cassandra,1000,1-1,20,0.010129
cassandra,1000,11,1,0.006656
cassandra,1000,11,2,0.003479
cassandra,1000,11,3,0.004593
cassandra,1000,11,4,0.005625
cassandra,1000,11,5,0.006207
cassandra,1000,11,6,0.007551
cassandra,1000,11,7,0.008166
cassandra,1000,11,8,0.006041
cassandra,1000,11,9,0.003468
cassandra,1000,11,10,0.006344
cassandra,1000,11,11,0.006593
cassandra,1000,11,12,0.007278
cassandra,1000,11,13,0.004311
cassandra,1000,11,14,0.005741
cassandra,1000,11,15,0.00521
cassandra,1000,11,16,0.004829
cassandra,1000,11,17,0.003173
cassandra,1000,11,18,0.00514
cassandra,1000,11,19,0.004672
cassandra,1000,11,20,0.006379
cassandra,1000,1-2,1,0.021525
cassandra,1000,1-2,2,0.00635
cassandra,1000,1-2,3,0.012072
cassandra,1000,1-2,4,0.005316
cassandra,1000,1-2,5,0.00635
cassandra,1000,1-2,6,0.012265
cassandra,1000,1-2,7,0.005908
cassandra,1000,1-2,8,0.006717
cassandra,1000,1-2,9,0.009446
cassandra,1000,1-2,10,0.005987
cassandra,1000,1-2,11,0.004525
cassandra,1000,1-2,12,0.004717
cassandra,1000,1-2,13,0.006717
cassandra,1000,1-2,14,0.002133
cassandra,1000,1-2,15,0.011654
cassandra,1000,1-2,16,0.005988
cassandra,1000,1-2,17,0.012055
cassandra,1000,1-2,18,0.012762
cassandra,1000,1-2,19,0.005861
cassandra,1000,1-2,20,0.013176
cassandra,1000,1-3,1,0.002881
cassandra,1000,1-3,2,0.001713
cassandra,1000,1-3,3,0.002179
cassandra,1000,1-3,4,0.001562
cassandra,1000,1-3,5,0.000932
cassandra,1000,1-3,6,0.001376
cassandra,1000,1-3,7,0.001524
cassandra,1000,1-3,8,0.001664
cassandra,1000,1-3,9,0.001863
cassandra,1000,1-3,10,0.001984
cassandra,1000,1-3,11,0.001616
cassandra,1000,1-3,12,0.001284
cassandra,1000,1-3,13,0.019462
cassandra,1000,1-3,14,0.001681
cassandra,1000,1-3,15,0.002032
cassandra,1000,1-3,16,0.00184
cassandra,1000,1-3,17,0.001958
cassandra,1000,1-3,18,0.002071
cassandra,1000,1-3,19,0.002576
cassandra,1000,1-3,20,0.001945
cassandra,1000,1-4,1,0.00775
cassandra,1000,1-4,2,0.007708
cassandra,1000,1-4,3,0.002636
cassandra,1000,1-4,4,0.008134
cassandra,1000,1-4,5,0.007748
cassandra,1000,1-4,6,0.003772
cassandra,1000,1-4,7,0.002971
cassandra,1000,1-4,8,0.003402
cassandra,1000,1-4,9,0.006626
cassandra,1000,1-4,10,0.006403
cassandra,1000,1-4,11,0.008223
cassandra,1000,1-4,12,0.00621
cassandra,1000,1-4,13,0.004525
cassandra,1000,1-4,14,0.003624
cassandra,1000,1-4,15,0.003348
cassandra,1000,1-4,16,0.006408
cassandra,1000,1-4,17,0.003801
cassandra,1000,1-4,18,0.004269
cassandra,1000,1-4,19,0.006307
cassandra,1000,1-4,20,0.002212
cassandra,1000,2-1,1,0.00715
cassandra,1000,2-1,2,0.005035
cassandra,1000,2-1,3,0.009532
cassandra,1000,2-1,4,0.006072
cassandra,1000,2-1,5,0.008601
cassandra,1000,2-1,6,0.009488
cassandra,1000,2-1,7,0.007311
cassandra,1000,2-1,8,0.010755
cassandra,1000,2-1,9,0.011475
cassandra,1000,2-1,10,0.007831
cassandra,1000,2-1,11,0.006999
cassandra,1000,2-1,12,0.00524
cassandra,1000,2-1,13,0.005527
cassandra,1000,2-1,14,0.006327
cassandra,1000,2-1,15,0.008136
cassandra,1000,2-1,16,0.003563
cassandra,1000,2-1,17,0.008689
cassandra,1000,2-1,18,0.006227
cassandra,1000,2-1,19,0.009479
cassandra,1000,2-1,20,0.006976
cassandra,1000,2-2,1,0.006475
cassandra,1000,2-2,2,0.004336
cassandra,1000,2-2,3,0.010135
cassandra,1000,2-2,4,0.010563
cassandra,1000,2-2,5,0.005657
cassandra,1000,2-2,6,0.011083
cassandra,1000,2-2,7,0.005966
cassandra,1000,2-2,8,0.00621
cassandra,1000,2-2,9,0.007563
cassandra,1000,2-2,10,0.008625
cassandra,1000,2-2,11,0.004961
cassandra,1000,2-2,12,0.008286
cassandra,1000,2-2,13,0.008771
cassandra,1000,2-2,14,0.009282
cassandra,1000,2-2,15,0.009489
cassandra,1000,2-2,16,0.009232
cassandra,1000,2-2,17,0.010266
cassandra,1000,2-2,18,0.008529
cassandra,1000,2-2,19,0.007555
cassandra,1000,2-2,20,0.004345
cassandra,1000,3-1,1,0.001848
cassandra,1000,3-1,2,0.00128
cassandra,1000,3-1,3,0.001799
cassandra,1000,3-1,4,0.002241
cassandra,1000,3-1,5,0.002204
cassandra,1000,3-1,6,0.001223
cassandra,1000,3-1,7,0.002034
cassandra,1000,3-1,8,0.001273
cassandra,1000,3-1,9,0.001964
cassandra,1000,3-1,10,0.001698
cassandra,1000,3-1,11,0.001805
cassandra,1000,3-1,12,0.001406
cassandra,1000,3-1,13,0.001298
cassandra,1000,3-1,14,0.001849
cassandra,1000,3-1,15,0.001838
cassandra,1000,3-1,16,0.002142
cassandra,1000,3-1,17,0.001945
cassandra,1000,3-1,18,0.001235
cassandra,1000,3-1,19,0.001093
cassandra,1000,3-1,20,0.001496
cassandra,1000,3-2,1,0.002793
cassandra,1000,3-2,2,0.00193
cassandra,1000,3-2,3,0.00305
cassandra,1000,3-2,4,0.002079
cassandra,1000,3-2,5,0.002792
cassandra,1000,3-2,6,0.002738
cassandra,1000,3-2,7,0.002108
cassandra,1000,3-2,8,0.001974
cassandra,1000,3-2,9,0.003106
cassandra,1000,3-2,10,0.002143
cassandra,1000,3-2,11,0.002928
cassandra,1000,3-2,12,0.002993
cassandra,1000,3-2,13,0.001839
cassandra,1000,3-2,14,0.002
cassandra,1000,3-2,15,0.002952
cassandra,1000,3-2,16,0.002812
cassandra,1000,3-2,17,0.003073
cassandra,1000,3-2,18,0.002738
cassandra,1000,3-2,19,0.002995
cassandra,1000,3-2,20,0.002525
cassandra,1000,3-3,1,0.00678
cassandra,1000,3-3,2,0.002358
cassandra,1000,3-3,3,0.006583
cassandra,1000,3-3,4,0.007143
cassandra,1000,3-3,5,0.003985
cassandra,1000,3-3,6,0.004139
cassandra,1000,3-3,7,0.005214
cassandra,1000,3-3,8,0.004482
cassandra,1000,3-3,9,0.00485
cassandra,1000,3-3,10,0.006257
cassandra,1000,3-3,11,0.006753
cassandra,1000,3-3,12,0.006781
cassandra,1000,3-3,13,0.006464
cassandra,1000,3-3,14,0.006771
cassandra,1000,3-3,15,0.006896
cassandra,1000,3-3,16,0.007123
cassandra,1000,3-3,17,0.007507
cassandra,1000,3-3,18,0.006535
cassandra,1000,3-3,19,0.006436
cassandra,1000,3-3,20,0.005603
cassandra,1000,3-4,1,0.005315
cassandra,1000,3-4,2,0.00522
cassandra,1000,3-4,3,0.005287
cassandra,1000,3-4,4,0.004104
cassandra,1000,3-4,5,0.004363
cassandra,1000,3-4,6,0.005221
cassandra,1000,3-4,7,0.002576
cassandra,1000,3-4,8,0.005171
cassandra,1000,3-4,9,0.002231
cassandra,1000,3-4,10,0.001955
cassandra,1000,3-4,11,0.003177
cassandra,1000,3-4,12,0.005334
cassandra,1000,3-4,13,0.003444
cassandra,1000,3-4,14,0.005216
cassandra,1000,3-4,15,0.003862
cassandra,1000,3-4,16,0.005367
cassandra,1000,3-4,17,0.002438
cassandra,1000,3-4,18,0.005746
cassandra,1000,3-4,19,0.005688
cassandra,1000,3-4,20,0.002784
cassandra,1000,5,1,0.00286
cassandra,1000,5,2,0.004728
cassandra,1000,5,3,0.004523
cassandra,1000,5,4,0.004734
cassandra,1000,5,5,0.005137
cassandra,1000,5,6,0.004685
cassandra,1000,5,7,0.004803
cassandra,1000,5,8,0.004923
cassandra,1000,5,9,0.004954
cassandra,1000,5,10,0.00419
cassandra,1000,5,11,0.004779
cassandra,1000,5,12,0.00525
cassandra,1000,5,13,0.005774
cassandra,1000,5,14,0.005255
cassandra,1000,5,15,0.005422
cassandra,1000,5,16,0.004888
cassandra,1000,5,17,0.005078
cassandra,1000,5,18,0.001002
cassandra,1000,5,19,0.005246
cassandra,1000,5,20,0.004914
cassandra,1000,6,1,0.003984
cassandra,1000,6,2,0.003109
cassandra,1000,6,3,0.004146
cassandra,1000,6,4,0.002653
cassandra,1000,6,5,0.004049
cassandra,1000,6,6,0.00254
cassandra,1000,6,7,0.001509
cassandra,1000,6,8,0.004162
cassandra,1000,6,9,0.004099
cassandra,1000,6,10,0.0028
cassandra,1000,6,11,0.003773
cassandra,1000,6,12,0.00311
cassandra,1000,6,13,0.004683
cassandra,1000,6,14,0.004319
cassandra,1000,6,15,0.002287
cassandra,1000,6,16,0.00365
cassandra,1000,6,17,0.004038
cassandra,1000,6,18,0.00281
cassandra,1000,6,19,0.003939
cassandra,1000,6,20,0.002343
cassandra,1000,7,1,0.013557
cassandra,1000,7,2,0.004253
cassandra,1000,7,3,0.003533
cassandra,1000,7,4,0.005046
cassandra,1000,7,5,0.005549
cassandra,1000,7,6,0.003464
cassandra,1000,7,7,0.003643
cassandra,1000,7,8,0.002363
cassandra,1000,7,9,0.0039
cassandra,1000,7,10,0.002361
cassandra,1000,7,11,0.003846
cassandra,1000,7,12,0.005897
cassandra,1000,7,13,0.005996
cassandra,1000,7,14,0.005122
cassandra,1000,7,15,0.005738
cassandra,1000,7,16,0.005476
cassandra,1000,7,17,0.004056
cassandra,1000,7,18,0.005419
cassandra,1000,7,19,0.004567
cassandra,1000,7,20,0.005734
cassandra,1000,8,1,0.002062
cassandra,1000,8,2,0.005111
cassandra,1000,8,3,0.008865
cassandra,1000,8,4,0.003076
cassandra,1000,8,5,0.009102
cassandra,1000,8,6,0.005268
cassandra,1000,8,7,0.002561
cassandra,1000,8,8,0.003178
cassandra,1000,8,9,0.002848
cassandra,1000,8,10,0.003069
cassandra,1000,8,11,0.002218
cassandra,1000,8,12,0.008481
cassandra,1000,8,13,0.007312
cassandra,1000,8,14,0.008269
cassandra,1000,8,15,0.009732
cassandra,1000,8,16,0.00332
cassandra,1000,8,17,0.009494
cassandra,1000,8,18,0.003382
cassandra,1000,8,19,0.00322
cassandra,1000,8,20,0.009153
cassandra,1000,9-2,1,0.00356
cassandra,1000,9-2,2,0.004505
cassandra,1000,9-2,3,0.004164
cassandra,1000,9-2,4,0.004518
cassandra,1000,9-2,5,0.004367
cassandra,1000,9-2,6,0.000892
cassandra,1000,9-2,7,0.004029
cassandra,1000,9-2,8,0.003299
cassandra,1000,9-2,9,0.002547
cassandra,1000,9-2,10,0.002461
cassandra,1000,9-2,11,0.003304
cassandra,1000,9-2,12,0.004672
cassandra,1000,9-2,13,0.000755
cassandra,1000,9-2,14,0.004314
cassandra,1000,9-2,15,0.004395
cassandra,1000,9-2,16,0.00422
cassandra,1000,9-2,17,0.003178
cassandra,1000,9-2,18,0.004347
cassandra,1000,9-2,19,0.0043
cassandra,1000,9-2,20,0.003203
cassandra,4000,10,1,0.00186
cassandra,4000,10,2,0.00238
cassandra,4000,10,3,0.002416
cassandra,4000,10,4,0.002605
cassandra,4000,10,5,0.002413
cassandra,4000,10,6,0.002026
cassandra,4000,10,7,0.002385
cassandra,4000,10,8,0.002201
cassandra,4000,10,9,0.002108
cassandra,4000,10,10,0.002425
cassandra,4000,10,11,0.002306
cassandra,4000,10,12,0.001739
cassandra,4000,10,13,0.002422
cassandra,4000,10,14,0.001681
cassandra,4000,10,15,0.002488
cassandra,4000,10,16,0.001769
cassandra,4000,10,17,0.00232
cassandra,4000,10,18,0.002536
cassandra,4000,10,19,0.001907
cassandra,4000,10,20,0.002645
cassandra,4000,1-1,1,0.015785
cassandra,4000,1-1,2,0.012762
cassandra,4000,1-1,3,0.018501
cassandra,4000,1-1,4,0.020213
cassandra,4000,1-1,5,0.014022
cassandra,4000,1-1,6,0.011815
cassandra,4000,1-1,7,0.019807
cassandra,4000,1-1,8,0.020913
cassandra,4000,1-1,9,0.019261
cassandra,4000,1-1,10,0.019928
cassandra,4000,1-1,11,0.013295
cassandra,4000,1-1,12,0.012237
cassandra,4000,1-1,13,0.018415
cassandra,4000,1-1,14,0.016732
cassandra,4000,1-1,15,0.016754
cassandra,4000,1-1,16,0.020708
cassandra,4000,1-1,17,0.016352
cassandra,4000,1-1,18,0.012518
cassandra,4000,1-1,19,0.021987
cassandra,4000,1-1,20,0.013288
cassandra,4000,11,1,0.003909
cassandra,4000,11,2,0.003182
cassandra,4000,11,3,0.003539
cassandra,4000,11,4,0.002807
cassandra,4000,11,5,0.003635
cassandra,4000,11,6,0.001945
cassandra,4000,11,7,0.003221
cassandra,4000,11,8,0.003157
cassandra,4000,11,9,0.002631
cassandra,4000,11,10,0.003045
cassandra,4000,11,11,0.00354
cassandra,4000,11,12,0.002415
cassandra,4000,11,13,0.002952
cassandra,4000,11,14,0.003578
cassandra,4000,11,15,0.003776
cassandra,4000,11,16,0.00346
cassandra,4000,11,17,0.002485
cassandra,4000,11,18,0.003183
cassandra,4000,11,19,0.002214
cassandra,4000,11,20,0.001966
cassandra,4000,1-2,1,0.006544
cassandra,4000,1-2,2,0.006453
cassandra,4000,1-2,3,0.00556
cassandra,4000,1-2,4,0.005983
cassandra,4000,1-2,5,0.004583
cassandra,4000,1-2,6,0.005104
cassandra,4000,1-2,7,0.008524
cassandra,4000,1-2,8,0.009142
cassandra,4000,1-2,9,0.004048
cassandra,4000,1-2,10,0.006629
cassandra,4000,1-2,11,0.007261
cassandra,4000,1-2,12,0.005459
cassandra,4000,1-2,13,0.007589
cassandra,4000,1-2,14,0.004741
cassandra,4000,1-2,15,0.003774
cassandra,4000,1-2,16,0.005355
cassandra,4000,1-2,17,0.006901
cassandra,4000,1-2,18,0.006445
cassandra,4000,1-2,19,0.003019
cassandra,4000,1-2,20,0.003244
cassandra,4000,1-3,1,0.000964
cassandra,4000,1-3,2,0.000719
cassandra,4000,1-3,3,0.000876
cassandra,4000,1-3,4,0.000779
cassandra,4000,1-3,5,0.001086
cassandra,4000,1-3,6,0.000942
cassandra,4000,1-3,7,0.000938
cassandra,4000,1-3,8,0.000749
cassandra,4000,1-3,9,0.000776
cassandra,4000,1-3,10,0.00072
cassandra,4000,1-3,11,0.000797
cassandra,4000,1-3,12,0.000966
cassandra,4000,1-3,13,0.000835
cassandra,4000,1-3,14,0.000933
cassandra,4000,1-3,15,0.000881
cassandra,4000,1-3,16,0.000839
cassandra,4000,1-3,17,0.000951
cassandra,4000,1-3,18,0.000999
cassandra,4000,1-3,19,0.000676
cassandra,4000,1-3,20,0.000751
cassandra,4000,1-4,1,0.005352
cassandra,4000,1-4,2,0.004884
cassandra,4000,1-4,3,0.005306
cassandra,4000,1-4,4,0.004192
cassandra,4000,1-4,5,0.005109
cassandra,4000,1-4,6,0.005131
cassandra,4000,1-4,7,0.004604
cassandra,4000,1-4,8,0.004187
cassandra,4000,1-4,9,0.004296
cassandra,4000,1-4,10,0.0021
cassandra,4000,1-4,11,0.004081
cassandra,4000,1-4,12,0.005076
cassandra,4000,1-4,13,0.003254
cassandra,4000,1-4,14,0.00493
cassandra,4000,1-4,15,0.004429
cassandra,4000,1-4,16,0.00484
cassandra,4000,1-4,17,0.004907
cassandra,4000,1-4,18,0.00506
cassandra,4000,1-4,19,0.003979
cassandra,4000,1-4,20,0.00449
cassandra,4000,2-1,1,0.00742
cassandra,4000,2-1,2,0.00568
cassandra,4000,2-1,3,0.007031
cassandra,4000,2-1,4,0.007117
cassandra,4000,2-1,5,0.005648
cassandra,4000,2-1,6,0.00683
cassandra,4000,2-1,7,0.004696
cassandra,4000,2-1,8,0.005751
cassandra,4000,2-1,9,0.005282
cassandra,4000,2-1,10,0.007497
cassandra,4000,2-1,11,0.007618
cassandra,4000,2-1,12,0.004998
cassandra,4000,2-1,13,0.005343
cassandra,4000,2-1,14,0.007995
cassandra,4000,2-1,15,0.005184
cassandra,4000,2-1,16,0.001353
cassandra,4000,2-1,17,0.005003
cassandra,4000,2-1,18,0.006229
cassandra,4000,2-1,19,0.00501
cassandra,4000,2-1,20,0.005275
cassandra,4000,2-2,1,0.006112
cassandra,4000,2-2,2,0.005919
cassandra,4000,2-2,3,0.003812
cassandra,4000,2-2,4,0.007946
cassandra,4000,2-2,5,0.003533
cassandra,4000,2-2,6,0.008256
cassandra,4000,2-2,7,0.008132
cassandra,4000,2-2,8,0.00683
cassandra,4000,2-2,9,0.003833
cassandra,4000,2-2,10,0.008378
cassandra,4000,2-2,11,0.003221
cassandra,4000,2-2,12,0.004501
cassandra,4000,2-2,13,0.003336
cassandra,4000,2-2,14,0.007907
cassandra,4000,2-2,15,0.006426
cassandra,4000,2-2,16,0.006614
cassandra,4000,2-2,17,0.002911
cassandra,4000,2-2,18,0.005942
cassandra,4000,2-2,19,0.003345
cassandra,4000,2-2,20,0.005428
cassandra,4000,3-1,1,-1
cassandra,4000,3-1,2,-1
cassandra,4000,3-1,3,-1
cassandra,4000,3-1,4,-1
cassandra,4000,3-1,5,-1
cassandra,4000,3-1,6,-1
cassandra,4000,3-1,7,-1
cassandra,4000,3-1,8,-1
cassandra,4000,3-1,9,-1
cassandra,4000,3-1,10,-1
cassandra,4000,3-1,11,-1
cassandra,4000,3-1,12,-1
cassandra,4000,3-1,13,-1
cassandra,4000,3-1,14,-1
cassandra,4000,3-1,15,-1
cassandra,4000,3-1,16,-1
cassandra,4000,3-1,17,-1
cassandra,4000,3-1,18,-1
